source	target	correlation
Pedobacter	Selenomonas	-0.0018044242856927024
Pedobacter	Veillonella	-0.01760254070386103
Pedobacter	Fusobacterium	-0.0052113488852253255
Pedobacter	Leptotrichiaceae_unclassified	-0.0024865136281185187
Pedobacter	Bartonella	-0.0018044242856927013
Pedobacter	Hyphomicrobiaceae_unclassified	-0.0018044242856926995
Pedobacter	Paracoccus	-0.0018044242856926893
Pedobacter	Bordetella	-0.0024444185189653324
Pedobacter	Burkholderia	-0.009136491614159546
Pedobacter	Lautropia	-0.0025221328375364944
Pedobacter	Burkholderiales_noname	-0.016294355359392176
Pedobacter	Comamonas	-0.0033486475190491194
Pedobacter	Oxalobacter	-0.0053481316367779
Pedobacter	Parasutterella	-0.00043648722571741817
Pedobacter	Sutterella	-0.007479085132618664
Pedobacter	Sutterellaceae_unclassified	-0.013682906652303189
Pedobacter	Gallionellaceae_unclassified	-0.004269554966791803
Pedobacter	Chromobacterium	-0.0018044242856926989
Pedobacter	Eikenella	-0.0035197627336512848
Pedobacter	Kingella	-0.0018044242856926974
Pedobacter	Neisseria	-0.0035156145816668057
Pedobacter	Bilophila	-0.00034224572988345665
Pedobacter	Desulfovibrio	-0.006909835375758233
Pedobacter	Campylobacter	-0.0028645998255112702
Pedobacter	Aeromonas	-0.0018044242856927017
Pedobacter	Citrobacter	-0.007298495110126851
Pedobacter	Cronobacter	-0.0023543265599381487
Pedobacter	Enterobacter	-0.0034133469542104076
Pedobacter	Enterobacteriaceae_noname	-0.0027805364371236113
Pedobacter	Escherichia	-0.01734184987546838
Pedobacter	Hafnia	-0.0022763376275022353
Pedobacter	Klebsiella	-0.007272733417682522
Pedobacter	Morganella	-0.004965649928541855
Pedobacter	Pantoea	-0.009205524368203438
Pedobacter	Proteus	-0.0069714631828231895
Pedobacter	Providencia	-0.0024032914994934268
Pedobacter	Rahnella	-0.0018044242856926974
Pedobacter	Raoultella	-0.001833906654587632
Pedobacter	Serratia	-0.0018281131301532158
Pedobacter	Shigella	-0.002621480566739768
Pedobacter	Yersinia	-0.002345540912040281
Pedobacter	Actinobacillus	-0.006671255675395804
Pedobacter	Aggregatibacter	-0.003232159202702665
Pedobacter	Haemophilus	-0.010491788983501307
Pedobacter	Acinetobacter	-0.0021736862399952795
Pedobacter	Enhydrobacter	-0.0018044242856926952
Pedobacter	Pseudomonas	-0.004817269906476192
Pedobacter	Sinobacteraceae_unclassified	-0.0038180484578868965
Pedobacter	Wohlfahrtiimonas	-0.0023966995620197658
Pedobacter	Brachyspira	-0.002710534544343818
Pedobacter	Treponema	-0.0018044242856927015
Pedobacter	Fretibacterium	-0.001804424285692697
Pedobacter	Jonquetella	-0.0020331757800489984
Pedobacter	Synergistes	-0.0059800013001450785
Pedobacter	Ureaplasma	-0.0018044242856926974
Pedobacter	Akkermansia	-0.009050375341720082
Pedobacter	Debaryomycetaceae_unclassified	-0.002542274651552729
Pedobacter	Eremothecium	-0.0018044242856926913
Pedobacter	Nakaseomyces	-0.003231057389775446
Pedobacter	Naumovozyma	-0.003010812850630806
Pedobacter	Saccharomyces	-0.005588185509795229
Pedobacter	Saccharomycetaceae_unclassified	-0.003120674395056401
Pedobacter	Enterocytozoon	-0.0018044242856926967
Pedobacter	Hpunalikevirus	-0.00201703050493966
Pedobacter	Mulikevirus	-0.001804424285692698
Pedobacter	Myoviridae_noname	-0.001804424285692701
Pedobacter	PhiCD119likevirus	-0.001953534680233569
Pedobacter	T4likevirus	-0.0027095309017835583
Pedobacter	Epsilon15likevirus	-0.0019189124729852723
Pedobacter	P22likevirus	-0.0018717310929258042
Pedobacter	Podoviridae_noname	-0.0024583425188026324
Pedobacter	C2likevirus	-0.0064007050808724325
Pedobacter	Lambdalikevirus	-0.003216004675188642
Pedobacter	Siphoviridae_noname	-0.0017236875660652444
Pedobacter	Tunalikevirus	-0.003084855367279357
Pedobacter	Roseolovirus	-0.0018217579310108988
Pedobacter	Simplexvirus	-0.0018044242856926978
Pedobacter	Mastadenovirus	-0.0031014641218639677
Pedobacter	Anelloviridae_noname	-0.002548656427041868
Pedobacter	Gyrovirus	-0.0039967810939657
Pedobacter	Microvirus	-0.0018044242856927013
Pedobacter	Alphacryptovirus	-0.0018044242856927017
Pedobacter	Potyvirus	-0.002122903490932559
Pedobacter	Alpharetrovirus	-0.0025420672166554777
Pedobacter	Betaretrovirus	-0.0018044242856926993
Pedobacter	Gammaretrovirus	-0.005546495140371324
Pedobacter	Retroviridae_noname	-0.0032935247277943694
Pedobacter	Viruses_noname	-0.003417991155440924
Chlorobium	Methanobrevibacter	-0.0015094930718463392
Chlorobium	Granulicella	0.03708462941563046
Chlorobium	Terriglobus	-0.0008195121763836447
Chlorobium	Actinobaculum	-0.0008195121763836439
Chlorobium	Actinomyces	-0.0017954337219421627
Chlorobium	Varibaculum	-0.0014032371466796798
Chlorobium	Brevibacterium	-0.0008440227950836053
Chlorobium	Corynebacterium	-0.0010781853932814
Chlorobium	Brachybacterium	-0.0008195121763836417
Chlorobium	Leifsonia	-0.0008195121763836411
Chlorobium	Kocuria	-0.000819512176383642
Chlorobium	Micrococcus	-0.0009260620816339167
Chlorobium	Rothia	-0.004368470307105327
Chlorobium	Nocardioides	-0.0008195121763836407
Chlorobium	Propionibacteriaceae_unclassified	-0.0011280698216934535
Chlorobium	Propionibacterium	-0.0015002473713809318
Chlorobium	Alloscardovia	-0.0012689918283477581
Chlorobium	Bifidobacterium	-0.0037844615436861966
Chlorobium	Gardnerella	-0.0016651253404059904
Chlorobium	Scardovia	-0.002086134468401765
Chlorobium	Adlercreutzia	-0.00276417740747922
Chlorobium	Atopobium	-0.000892700736110654
Chlorobium	Collinsella	-0.0020829018088777533
Chlorobium	Coriobacteriaceae_noname	-0.0017175566579618554
Chlorobium	Eggerthella	-0.00737322431960044
Chlorobium	Gordonibacter	-0.002692900958981458
Chlorobium	Olsenella	-0.001104686259455858
Chlorobium	Slackia	0.04526151187299868
Chlorobium	Bacteroidetes_noname	-0.0011782315082131739
Chlorobium	Bacteroides	0.03155497315651975
Chlorobium	Bacteroidales_noname	-0.009058971698991454
Chlorobium	Barnesiella	0.06923728316069469
Chlorobium	Butyricimonas	-0.0028027330024813116
Chlorobium	Coprobacter	-0.0005694837672636125
Chlorobium	Dysgonomonas	-0.0034681907429811895
Chlorobium	Odoribacter	0.022857058788993294
Chlorobium	Parabacteroides	0.02363073800565837
Chlorobium	Porphyromonas	0.009561056855341844
Chlorobium	Alloprevotella	-0.0015891575289323882
Chlorobium	Paraprevotella	-0.005613846438262229
Chlorobium	Prevotella	-0.010749020363386584
Chlorobium	Alistipes	0.009465532780101898
Chlorobium	Cellulophaga	-0.0025654146184361437
Chlorobium	Pedobacter	-0.0024207099414990745
Chlorobium	Chlorobium	1.0
Chlorobium	Arthrospira	-0.000819512176383644
Chlorobium	Deinococcus	-0.004023211264200166
Chlorobium	Bacillus	-0.0008223064197393132
Chlorobium	Gemella	-0.0009300607307234749
Chlorobium	Staphylococcus	-0.0012179116683910204
Chlorobium	Abiotrophia	-0.000993823378560444
Chlorobium	Aerococcus	-0.0010481961707043109
Chlorobium	Facklamia	-0.0009871801643399425
Chlorobium	Granulicatella	-0.0025038951314216083
Chlorobium	Enterococcus	-0.0025603525931407623
Chlorobium	Tetragenococcus	-0.0008195121763836427
Chlorobium	Lactobacillus	-0.0022500741544715613
Chlorobium	Pediococcus	-0.0011588836951956511
Chlorobium	Leuconostoc	-0.0015987370816499826
Chlorobium	Weissella	-0.0024315320258898277
Chlorobium	Lactococcus	-0.0023026025228039025
Chlorobium	Streptococcus	-0.004945374411746916
Chlorobium	Butyricicoccus	-0.003548684817013171
Chlorobium	Clostridiaceae_noname	-0.006413497442629087
Chlorobium	Clostridium	-0.011330641245950485
Chlorobium	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.0010248721829913868
Chlorobium	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	-0.002247188162228515
Chlorobium	Anaerococcus	-0.0017758992673062347
Chlorobium	Clostridiales_Family_XI_Incertae_Sedis_noname	-0.001059273709562143
Chlorobium	Finegoldia	-0.001614107862498277
Chlorobium	Parvimonas	-0.0020263128512961427
Chlorobium	Peptoniphilus	-0.0020076061463642656
Chlorobium	Clostridiales_noname	-0.0028045108474116123
Chlorobium	Flavonifractor	-0.009258212982909086
Chlorobium	Pseudoflavonifractor	-0.00581962871814661
Chlorobium	Anaerofustis	-0.002240307546817544
Chlorobium	Eubacterium	-0.012948628787604066
Chlorobium	Anaerostipes	-0.009835221885127804
Chlorobium	Blautia	-0.009985735221773092
Chlorobium	Butyrivibrio	-0.003998471407305386
Chlorobium	Cellulosilyticum	-0.0008488450600277362
Chlorobium	Coprococcus	-0.005362188183061973
Chlorobium	Dorea	-0.004604205041947029
Chlorobium	Lachnospiraceae_noname	-0.01752587250816769
Chlorobium	Marvinbryantia	-0.0015133998811656484
Chlorobium	Oribacterium	-0.0008195121763836466
Chlorobium	Roseburia	-0.013951875909652132
Chlorobium	Shuttleworthia	-0.0008195121763836408
Chlorobium	Stomatobaculum	-0.0008195121763836394
Chlorobium	Oscillibacter	-0.013066879387021516
Chlorobium	Peptostreptococcaceae_noname	-0.0020078708325118304
Chlorobium	Peptostreptococcus	-0.0019862309523951153
Chlorobium	Anaerotruncus	-0.003005047099625773
Chlorobium	Faecalibacterium	-0.020562961976816733
Chlorobium	Ruminococcaceae_noname	-0.008486226897542684
Chlorobium	Ruminococcus	-0.004952111831614335
Chlorobium	Subdoligranulum	-0.00998041441312259
Chlorobium	Catenibacterium	-0.0002834741829007686
Chlorobium	Coprobacillus	-0.004928402110322321
Chlorobium	Erysipelotrichaceae_noname	-0.0057568571764287126
Chlorobium	Holdemania	-0.007388333514370115
Chlorobium	Solobacterium	-0.0014873762044439194
Chlorobium	Turicibacter	-0.0028828403034673283
Chlorobium	Acidaminococcaceae_unclassified	-0.004533576443064192
Chlorobium	Acidaminococcus	-0.006065823024705498
Chlorobium	Phascolarctobacterium	-0.006965704259827464
Chlorobium	Anaeroglobus	-0.0011682081382205468
Chlorobium	Dialister	-0.010701241688619465
Chlorobium	Megamonas	-0.004535337802785023
Chlorobium	Megasphaera	-0.004566655025740577
Chlorobium	Mitsuokella	-0.0023352448249617285
Chlorobium	Selenomonas	-0.0008195121763836451
Chlorobium	Veillonella	-0.007956232523651876
Chlorobium	Fusobacterium	-0.002366829077112528
Chlorobium	Leptotrichiaceae_unclassified	-0.001129295482855207
Chlorobium	Bartonella	-0.0008195121763836447
Chlorobium	Hyphomicrobiaceae_unclassified	-0.0008195121763836422
Chlorobium	Paracoccus	-0.0008195121763836427
Chlorobium	Bordetella	-0.0011101772218171718
Chlorobium	Burkholderia	-0.00414950418623768
Chlorobium	Lautropia	-0.001145472596000172
Chlorobium	Burkholderiales_noname	-0.010171203667500963
Chlorobium	Comamonas	-0.001520849302482173
Chlorobium	Oxalobacter	-0.002200253363015721
Chlorobium	Parasutterella	-0.00940560261664685
Chlorobium	Sutterella	0.004624441759113621
Chlorobium	Sutterellaceae_unclassified	-0.005574315095248335
Chlorobium	Gallionellaceae_unclassified	-0.001939096204129136
Chlorobium	Chromobacterium	-0.0008195121763836443
Chlorobium	Eikenella	-0.0015985643959016407
Chlorobium	Kingella	-0.0008195121763836412
Chlorobium	Neisseria	-0.0015966804370745968
Chlorobium	Bilophila	-0.004414219510913558
Chlorobium	Desulfovibrio	-0.002736277885748252
Chlorobium	Campylobacter	0.00044890921134079143
Chlorobium	Aeromonas	-0.0008195121763836448
Chlorobium	Citrobacter	-0.0033147445750151498
Chlorobium	Cronobacter	-0.001069260316628942
Chlorobium	Enterobacter	-0.00162410778286415
Chlorobium	Enterobacteriaceae_noname	-0.0012628313003592913
Chlorobium	Escherichia	-0.008464881397117941
Chlorobium	Hafnia	-0.0010338402215542067
Chlorobium	Klebsiella	-0.0032721196645665524
Chlorobium	Morganella	-0.002255240417880108
Chlorobium	Pantoea	-0.0041808566696623535
Chlorobium	Proteus	-0.0031662170648189035
Chlorobium	Providencia	-0.0010914986363520847
Chlorobium	Rahnella	-0.0008195121763836412
Chlorobium	Raoultella	-0.0008329021315563862
Chlorobium	Serratia	-0.0008302708968430065
Chlorobium	Shigella	-0.001190593177907498
Chlorobium	Yersinia	-0.001065270154510859
Chlorobium	Actinobacillus	-0.003683815050439711
Chlorobium	Aggregatibacter	-0.0014679440105232425
Chlorobium	Haemophilus	-0.005205883085167562
Chlorobium	Acinetobacter	-0.0009872192230165372
Chlorobium	Enhydrobacter	-0.0008195121763836447
Chlorobium	Pseudomonas	-0.002306826744458289
Chlorobium	Sinobacteraceae_unclassified	-0.0017340362940526158
Chlorobium	Wohlfahrtiimonas	-0.0010885047878052359
Chlorobium	Brachyspira	-0.0012310386649143925
Chlorobium	Treponema	-0.0008195121763836448
Chlorobium	Fretibacterium	-0.0008195121763836422
Chlorobium	Jonquetella	-0.00092340383671949
Chlorobium	Synergistes	-0.002715926580636544
Chlorobium	Ureaplasma	-0.0008195121763836434
Chlorobium	Akkermansia	-0.007814878797075564
Chlorobium	Debaryomycetaceae_unclassified	-0.0011546203679358815
Chlorobium	Eremothecium	-0.0008195121763836415
Chlorobium	Nakaseomyces	-0.0014674436021009493
Chlorobium	Naumovozyma	-0.0013674155305203573
Chlorobium	Saccharomyces	-0.0025379762983015787
Chlorobium	Saccharomycetaceae_unclassified	-0.0014173111532333471
Chlorobium	Enterocytozoon	-0.0008195121763836464
Chlorobium	Hpunalikevirus	-0.000916071165768385
Chlorobium	Mulikevirus	-0.000819512176383644
Chlorobium	Myoviridae_noname	-0.0008195121763836447
Chlorobium	PhiCD119likevirus	-0.0008872333797173184
Chlorobium	T4likevirus	-0.0012305828423534826
Chlorobium	Epsilon15likevirus	-0.0008715090732788373
Chlorobium	P22likevirus	-0.0008500807896074794
Chlorobium	Podoviridae_noname	-0.0011165010601190122
Chlorobium	C2likevirus	-0.00018280913555096187
Chlorobium	Lambdalikevirus	-0.0014606071374239158
Chlorobium	Siphoviridae_noname	0.0044258087218710575
Chlorobium	Tunalikevirus	-0.0014010432889387566
Chlorobium	Roseolovirus	-0.0008273845673240735
Chlorobium	Simplexvirus	-0.0008195121763836441
Chlorobium	Mastadenovirus	-0.0014085864575408284
Chlorobium	Anelloviridae_noname	-0.0011575187675870987
Chlorobium	Gyrovirus	0.06054797913199304
Chlorobium	Microvirus	-0.0008195121763836407
Chlorobium	Alphacryptovirus	-0.0008195121763836447
Chlorobium	Potyvirus	-0.0009641553119745917
Chlorobium	Alpharetrovirus	-0.001154526157596633
Chlorobium	Betaretrovirus	-0.0008195121763836427
Chlorobium	Gammaretrovirus	-0.0025190418571882944
Chlorobium	Retroviridae_noname	-0.001495814282178078
Chlorobium	Viruses_noname	-0.0015523429787912273
Arthrospira	Methanobrevibacter	-0.0013415186003863302
Arthrospira	Granulicella	-0.003007431587379473
Arthrospira	Terriglobus	-0.000610873549175321
Arthrospira	Actinobaculum	-0.0006108735491753222
Arthrospira	Actinomyces	-0.0013383363928425923
Arthrospira	Varibaculum	-0.0010459886757382107
Arthrospira	Brevibacterium	-0.0006291440387045921
Arthrospira	Corynebacterium	-0.0008036914604115288
Arthrospira	Brachybacterium	-0.0006108735491753182
Arthrospira	Leifsonia	-0.000610873549175323
Arthrospira	Kocuria	-0.0006108735491753203
Arthrospira	Micrococcus	-0.0006902970411748595
Arthrospira	Rothia	-0.003256306663733057
Arthrospira	Nocardioides	-0.0006108735491753199
Arthrospira	Propionibacteriaceae_unclassified	-0.0009570103477147333
Arthrospira	Propionibacterium	-0.0011183011830777146
Arthrospira	Alloscardovia	-0.000945920712829507
Arthrospira	Bifidobacterium	-0.008053608830973972
Arthrospira	Gardnerella	-0.0012412030666880455
Arthrospira	Scardovia	-0.0015550279831022065
Arthrospira	Adlercreutzia	-0.003175876310420129
Arthrospira	Atopobium	-0.0006654291208042393
Arthrospira	Collinsella	-0.008316405923482453
Arthrospira	Coriobacteriaceae_noname	-0.0012802859576642683
Arthrospira	Eggerthella	-0.005496083937222153
Arthrospira	Gordonibacter	-0.0020073185167910554
Arthrospira	Olsenella	-0.000823445502685366
Arthrospira	Slackia	-0.0015408670038677796
Arthrospira	Bacteroidetes_noname	-0.0008782669543099411
Arthrospira	Bacteroides	-0.026309323964973975
Arthrospira	Bacteroidales_noname	-0.0069644617017354145
Arthrospira	Barnesiella	-0.009947373598105802
Arthrospira	Butyricimonas	-0.0020891885513792015
Arthrospira	Coprobacter	-0.00238255018939037
Arthrospira	Dysgonomonas	-0.0025852281996968265
Arthrospira	Odoribacter	-0.014385890515789677
Arthrospira	Parabacteroides	-0.010072721739238106
Arthrospira	Porphyromonas	-0.0013280256963792245
Arthrospira	Alloprevotella	-0.0011845758096987137
Arthrospira	Paraprevotella	-0.005268066581541936
Arthrospira	Prevotella	-0.008064137379786474
Arthrospira	Alistipes	-0.01996092005098629
Arthrospira	Cellulophaga	-0.0019122887715785446
Arthrospira	Pedobacter	-0.0018044242856927034
Arthrospira	Chlorobium	-0.000819512176383644
Arthrospira	Arthrospira	1.0
Arthrospira	Deinococcus	-0.002998946708625299
Arthrospira	Bacillus	-0.0006129564094489393
Arthrospira	Gemella	-0.000693277678963575
Arthrospira	Staphylococcus	-0.0009078449898513393
Arthrospira	Abiotrophia	-0.0007408070703642923
Arthrospira	Aerococcus	-0.0007813371582295676
Arthrospira	Facklamia	-0.0007358551441260224
Arthrospira	Granulicatella	-0.001866431457362849
Arthrospira	Enterococcus	-0.0019085154812635153
Arthrospira	Tetragenococcus	-0.000610873549175319
Arthrospira	Lactobacillus	-0.0016772304600953761
Arthrospira	Pediococcus	-0.0008638448779242674
Arthrospira	Leuconostoc	-0.0011917165155195025
Arthrospira	Weissella	-0.001812491188530465
Arthrospira	Lactococcus	-0.0017163856938066872
Arthrospira	Streptococcus	0.009718273021059109
Arthrospira	Butyricicoccus	-0.0026452293834601744
Arthrospira	Clostridiaceae_noname	-0.005071112226032727
Arthrospira	Clostridium	-0.009449180064256262
Arthrospira	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.0007639511967201394
Arthrospira	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	-0.0016750792091741473
Arthrospira	Anaerococcus	-0.0013237751917054568
Arthrospira	Clostridiales_Family_XI_Incertae_Sedis_noname	-0.0007895944796864281
Arthrospira	Finegoldia	-0.0012031740676108282
Arthrospira	Parvimonas	-0.0015104362801210767
Arthrospira	Peptoniphilus	-0.0014964920928784544
Arthrospira	Clostridiales_noname	-0.003759393151262762
Arthrospira	Flavonifractor	-0.006901175585758584
Arthrospira	Pseudoflavonifractor	-0.0044618687986983235
Arthrospira	Anaerofustis	-0.0016699503214312554
Arthrospira	Eubacterium	0.029214440138005452
Arthrospira	Anaerostipes	0.10966810393700101
Arthrospira	Blautia	0.002207776697829712
Arthrospira	Butyrivibrio	-0.0029805053423797184
Arthrospira	Cellulosilyticum	-0.000632738608970144
Arthrospira	Coprococcus	-0.00553771139268314
Arthrospira	Dorea	0.0015953046977121264
Arthrospira	Lachnospiraceae_noname	0.009023288633061967
Arthrospira	Marvinbryantia	-0.0011281052110888663
Arthrospira	Oribacterium	-0.0006108735491753219
Arthrospira	Roseburia	-0.007216082226356928
Arthrospira	Shuttleworthia	-0.000610873549175322
Arthrospira	Stomatobaculum	-0.0006108735491753189
Arthrospira	Oscillibacter	-0.010833230417363745
Arthrospira	Peptostreptococcaceae_noname	0.004480535895136434
Arthrospira	Peptostreptococcus	-0.001480558784038702
Arthrospira	Anaerotruncus	-0.00858252400169661
Arthrospira	Faecalibacterium	0.06107216870635018
Arthrospira	Ruminococcaceae_noname	-0.006380136395956739
Arthrospira	Ruminococcus	0.004810549184526419
Arthrospira	Subdoligranulum	-0.01436812703310784
Arthrospira	Catenibacterium	-0.0027592778540976534
Arthrospira	Coprobacillus	0.0045770864180489194
Arthrospira	Erysipelotrichaceae_noname	-0.0054233193380740135
