sample	group	feature	value	view
C3022	nonIBD	K01006: pyruvate, orthophosphate dikinase [EC:2.7.9.1]	226.0	proteomics
C3022	nonIBD	K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	97.0	proteomics
C3022	nonIBD	K01805: xylose isomerase [EC:5.3.1.5]	93.0	proteomics
C3022	nonIBD	K02358: elongation factor EF-Tu	228.0	proteomics
C3022	nonIBD	K01812: glucuronate isomerase [EC:5.3.1.12]	54.0	proteomics
C3022	nonIBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	27.0	proteomics
C3022	nonIBD	K03521: electron transfer flavoprotein beta subunit	64.0	proteomics
C3022	nonIBD	K00024: malate dehydrogenase [EC:1.1.1.37]	109.0	proteomics
C3022	nonIBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	65.0	proteomics
C3022	nonIBD	K02967: small subunit ribosomal protein S2	29.0	proteomics
C3022	nonIBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	239.0	proteomics
C3022	nonIBD	K04043: molecular chaperone DnaK	105.0	proteomics
C3022	nonIBD	K04077: chaperonin GroEL	134.0	proteomics
C3022	nonIBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	6.0	proteomics
C3022	nonIBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	1.0	proteomics
C3022	nonIBD	K02357: elongation factor EF-Ts	40.0	proteomics
C3022	nonIBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	69.0	proteomics
C3022	nonIBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	117.0	proteomics
C3022	nonIBD	K07175: PhoH-like ATPase	10.0	proteomics
C3022	nonIBD	K00615: transketolase [EC:2.2.1.1]	2.0	proteomics
C3022	nonIBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	23.0	proteomics
C3022	nonIBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2.0	proteomics
C3022	nonIBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	0.0	proteomics
C3022	nonIBD	IGHG1	41400.0	transcriptomics
C3022	nonIBD	PIGR	220979.0	transcriptomics
C3022	nonIBD	IGHA1	266408.0	transcriptomics
C3022	nonIBD	IGHM	89839.0	transcriptomics
C3022	nonIBD	REG1A	64492.0	transcriptomics
C3022	nonIBD	IGHA2	150671.0	transcriptomics
C3022	nonIBD	IGJ	504936.0	transcriptomics
C3022	nonIBD	OLFM4	82659.0	transcriptomics
C3022	nonIBD	CEACAM5	65338.0	transcriptomics
C3022	nonIBD	REG1B	6607.0	transcriptomics
C3022	nonIBD	ITLN1	45668.0	transcriptomics
C3022	nonIBD	B2M	560668.0	transcriptomics
C3022	nonIBD	IGKV3-20	50191.0	transcriptomics
C3022	nonIBD	MMP1	237.0	transcriptomics
C3022	nonIBD	CLCA1	263962.0	transcriptomics
C3022	nonIBD	COL3A1	30154.0	transcriptomics
C3022	nonIBD	ALDOB	430100.0	transcriptomics
C3022	nonIBD	hsa-mir-6723	20339.0	transcriptomics
C3022	nonIBD	IGKV3-11	35239.0	transcriptomics
C3022	nonIBD	AGR2	56638.0	transcriptomics
C3022	nonIBD	LCN2	3493.0	transcriptomics
C3022	nonIBD	MMP3	55.0	transcriptomics
C3022	nonIBD	SLC26A3	111313.0	transcriptomics
C3022	nonIBD	IGHV3-23	43106.0	transcriptomics
C3022	nonIBD	EEF1A1	528930.0	transcriptomics
C3022	nonIBD	PWY-6737: starch degradation V	0.3280678	metagenomics
C3022	nonIBD	PPGPPMET-PWY: ppGpp biosynthesis	0.004002072	metagenomics
C3022	nonIBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.0674144288	metagenomics
C3022	nonIBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.18356277	metagenomics
C3022	nonIBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.27536032	metagenomics
C3022	nonIBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.27536032	metagenomics
C3022	nonIBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.049049855	metagenomics
C3022	nonIBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.038219534	metagenomics
C3022	nonIBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.048618767	metagenomics
C3022	nonIBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.12561914	metagenomics
C3022	nonIBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.049214135	metagenomics
C3022	nonIBD	PWY-6609: adenine and adenosine salvage III	0.12693912999999998	metagenomics
C3022	nonIBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.047829744	metagenomics
C3022	nonIBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.058533602000000004	metagenomics
C3022	nonIBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.052822281	metagenomics
C3022	nonIBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.18514327	metagenomics
C3022	nonIBD	PWY-6737: starch degradation V|unclassified	0.1116263	metagenomics
C3022	nonIBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.05592495	metagenomics
C3022	nonIBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.02610773777	metagenomics
C3022	nonIBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.055715323	metagenomics
C3022	nonIBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.050800986	metagenomics
C3022	nonIBD	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.053996869	metagenomics
C3022	nonIBD	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.048182928	metagenomics
C3022	nonIBD	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.045744791	metagenomics
C3022	nonIBD	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0.045744791	metagenomics
C3023	IBD	UNGROUPED	11282.0	proteomics
C3023	IBD	K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	203.0	proteomics
C3023	IBD	K01006: pyruvate, orthophosphate dikinase [EC:2.7.9.1]	37.0	proteomics
C3023	IBD	K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	15.0	proteomics
C3023	IBD	K01805: xylose isomerase [EC:5.3.1.5]	98.0	proteomics
C3023	IBD	K02358: elongation factor EF-Tu	346.0	proteomics
C3023	IBD	K01812: glucuronate isomerase [EC:5.3.1.12]	54.0	proteomics
C3023	IBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	13.0	proteomics
C3023	IBD	K03521: electron transfer flavoprotein beta subunit	7.0	proteomics
C3023	IBD	K00024: malate dehydrogenase [EC:1.1.1.37]	64.0	proteomics
C3023	IBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	12.0	proteomics
C3023	IBD	K02967: small subunit ribosomal protein S2	31.0	proteomics
C3023	IBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	12.0	proteomics
C3023	IBD	K04043: molecular chaperone DnaK	123.0	proteomics
C3023	IBD	K04077: chaperonin GroEL	255.0	proteomics
C3023	IBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	2.0	proteomics
C3023	IBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	1.0	proteomics
C3023	IBD	K02357: elongation factor EF-Ts	35.0	proteomics
C3023	IBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	45.0	proteomics
C3023	IBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	43.0	proteomics
C3023	IBD	K07175: PhoH-like ATPase	13.0	proteomics
C3023	IBD	K00615: transketolase [EC:2.2.1.1]	6.0	proteomics
C3023	IBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	15.0	proteomics
C3023	IBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	4.0	proteomics
C3023	IBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	0.0	proteomics
C3023	IBD	IGHG1	32613.0	transcriptomics
C3023	IBD	PIGR	494998.0	transcriptomics
C3023	IBD	IGHA1	578602.0	transcriptomics
C3023	IBD	IGHM	183583.0	transcriptomics
C3023	IBD	REG1A	430461.0	transcriptomics
C3023	IBD	IGHA2	406819.0	transcriptomics
C3023	IBD	IGJ	832300.0	transcriptomics
C3023	IBD	OLFM4	262834.0	transcriptomics
C3023	IBD	CEACAM5	156396.0	transcriptomics
C3023	IBD	REG1B	112721.0	transcriptomics
C3023	IBD	ITLN1	60535.0	transcriptomics
C3023	IBD	B2M	955111.0	transcriptomics
C3023	IBD	IGKV3-20	133525.0	transcriptomics
C3023	IBD	MMP1	40576.0	transcriptomics
C3023	IBD	CLCA1	470219.0	transcriptomics
C3023	IBD	COL3A1	76473.0	transcriptomics
C3023	IBD	ALDOB	834878.0	transcriptomics
C3023	IBD	hsa-mir-6723	27430.0	transcriptomics
C3023	IBD	IGKV3-11	79453.0	transcriptomics
C3023	IBD	AGR2	181270.0	transcriptomics
C3023	IBD	LCN2	49324.0	transcriptomics
C3023	IBD	MMP3	24610.0	transcriptomics
C3023	IBD	SLC26A3	127388.0	transcriptomics
C3023	IBD	IGHV3-23	119649.0	transcriptomics
C3023	IBD	EEF1A1	715436.0	transcriptomics
C3023	IBD	PWY-6737: starch degradation V	0.06033562	metagenomics
C3023	IBD	PPGPPMET-PWY: ppGpp biosynthesis	0.006556626	metagenomics
C3023	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.019397802	metagenomics
C3023	IBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.10566323	metagenomics
C3023	IBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.1224744	metagenomics
C3023	IBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.1224744	metagenomics
C3023	IBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.08169638	metagenomics
C3023	IBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.00044534485000000004	metagenomics
C3023	IBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.07840752000000001	metagenomics
C3023	IBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.07252584	metagenomics
C3023	IBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.015562774	metagenomics
C3023	IBD	PWY-6609: adenine and adenosine salvage III	0.04669014	metagenomics
C3023	IBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.015136799	metagenomics
C3023	IBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.016110934	metagenomics
C3023	IBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.014552353	metagenomics
C3023	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.15560527	metagenomics
C3023	IBD	PWY-6737: starch degradation V|unclassified	0.021863824	metagenomics
C3023	IBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.016819777	metagenomics
C3023	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.010434166	metagenomics
C3023	IBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.015166242	metagenomics
C3023	IBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.014206571	metagenomics
C3023	IBD	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.015519853	metagenomics
C3023	IBD	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.014366079	metagenomics
C3023	IBD	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.014623519	metagenomics
C3023	IBD	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0.014623519	metagenomics
C3027	IBD	UNGROUPED	15403.0	proteomics
C3027	IBD	K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	322.0	proteomics
C3027	IBD	K01006: pyruvate, orthophosphate dikinase [EC:2.7.9.1]	69.0	proteomics
C3027	IBD	K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	35.0	proteomics
C3027	IBD	K01805: xylose isomerase [EC:5.3.1.5]	127.0	proteomics
C3027	IBD	K02358: elongation factor EF-Tu	156.0	proteomics
C3027	IBD	K01812: glucuronate isomerase [EC:5.3.1.12]	52.0	proteomics
C3027	IBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	39.0	proteomics
C3027	IBD	K03521: electron transfer flavoprotein beta subunit	10.0	proteomics
C3027	IBD	K00024: malate dehydrogenase [EC:1.1.1.37]	77.0	proteomics
C3027	IBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	43.0	proteomics
C3027	IBD	K02967: small subunit ribosomal protein S2	21.0	proteomics
C3027	IBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	108.0	proteomics
C3027	IBD	K04043: molecular chaperone DnaK	155.0	proteomics
C3027	IBD	K04077: chaperonin GroEL	120.0	proteomics
C3027	IBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	22.0	proteomics
C3027	IBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	5.0	proteomics
C3027	IBD	K02357: elongation factor EF-Ts	60.0	proteomics
C3027	IBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	54.0	proteomics
C3027	IBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	72.0	proteomics
C3027	IBD	K07175: PhoH-like ATPase	9.0	proteomics
C3027	IBD	K00615: transketolase [EC:2.2.1.1]	7.0	proteomics
C3027	IBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	43.0	proteomics
C3027	IBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	4.0	proteomics
C3027	IBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	7.0	proteomics
C3027	IBD	IGHG1	16699.0	transcriptomics
C3027	IBD	PIGR	454591.0	transcriptomics
C3027	IBD	IGHA1	404930.0	transcriptomics
C3027	IBD	IGHM	69485.0	transcriptomics
C3027	IBD	REG1A	114670.0	transcriptomics
C3027	IBD	IGHA2	222624.0	transcriptomics
C3027	IBD	IGJ	608665.0	transcriptomics
C3027	IBD	OLFM4	103973.0	transcriptomics
C3027	IBD	CEACAM5	183747.0	transcriptomics
C3027	IBD	REG1B	41297.0	transcriptomics
C3027	IBD	ITLN1	86243.0	transcriptomics
C3027	IBD	B2M	715029.0	transcriptomics
C3027	IBD	IGKV3-20	106769.0	transcriptomics
C3027	IBD	MMP1	1955.0	transcriptomics
C3027	IBD	CLCA1	387747.0	transcriptomics
C3027	IBD	COL3A1	91522.0	transcriptomics
C3027	IBD	ALDOB	425873.0	transcriptomics
C3027	IBD	hsa-mir-6723	32555.0	transcriptomics
C3027	IBD	IGKV3-11	39270.0	transcriptomics
C3027	IBD	AGR2	229790.0	transcriptomics
C3027	IBD	LCN2	5994.0	transcriptomics
C3027	IBD	MMP3	359.0	transcriptomics
C3027	IBD	SLC26A3	266227.0	transcriptomics
C3027	IBD	IGHV3-23	61104.0	transcriptomics
C3027	IBD	EEF1A1	651017.0	transcriptomics
C3027	IBD	PWY-6737: starch degradation V	0.2182104	metagenomics
C3027	IBD	PPGPPMET-PWY: ppGpp biosynthesis	0.0058012767	metagenomics
C3027	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.03746623	metagenomics
C3027	IBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.41002563999999997	metagenomics
C3027	IBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.32851391	metagenomics
C3027	IBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.32851391	metagenomics
C3027	IBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.24231234000000001	metagenomics
C3027	IBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0306869976	metagenomics
C3027	IBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.24625063	metagenomics
C3027	IBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.19476255	metagenomics
C3027	IBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.02964774	metagenomics
C3027	IBD	PWY-6609: adenine and adenosine salvage III	0.256097183	metagenomics
C3027	IBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.02801755	metagenomics
C3027	IBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.02362433	metagenomics
C3027	IBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.03005693	metagenomics
C3027	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.0414252166	metagenomics
C3027	IBD	PWY-6737: starch degradation V|unclassified	0.0202800263	metagenomics
C3027	IBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.03265394	metagenomics
C3027	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.0001896082	metagenomics
C3027	IBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.0239675	metagenomics
C3027	IBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.029995059999999997	metagenomics
C3027	IBD	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.032036060000000005	metagenomics
C3027	IBD	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.02741568	metagenomics
C3027	IBD	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.027741540000000002	metagenomics
C3027	IBD	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0.027741540000000002	metagenomics
C3029	IBD	UNGROUPED	8574.0	proteomics
C3029	IBD	K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	234.0	proteomics
C3029	IBD	K01006: pyruvate, orthophosphate dikinase [EC:2.7.9.1]	169.0	proteomics
C3029	IBD	K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	97.0	proteomics
C3029	IBD	K01805: xylose isomerase [EC:5.3.1.5]	35.0	proteomics
C3029	IBD	K02358: elongation factor EF-Tu	233.0	proteomics
C3029	IBD	K01812: glucuronate isomerase [EC:5.3.1.12]	21.0	proteomics
C3029	IBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	3.0	proteomics
C3029	IBD	K03521: electron transfer flavoprotein beta subunit	50.0	proteomics
C3029	IBD	K00024: malate dehydrogenase [EC:1.1.1.37]	43.0	proteomics
C3029	IBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	63.0	proteomics
C3029	IBD	K02967: small subunit ribosomal protein S2	27.0	proteomics
C3029	IBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	73.0	proteomics
C3029	IBD	K04043: molecular chaperone DnaK	99.0	proteomics
C3029	IBD	K04077: chaperonin GroEL	126.0	proteomics
C3029	IBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	9.0	proteomics
C3029	IBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	1.0	proteomics
C3029	IBD	K02357: elongation factor EF-Ts	16.0	proteomics
C3029	IBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	56.0	proteomics
C3029	IBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	62.0	proteomics
C3029	IBD	K07175: PhoH-like ATPase	6.0	proteomics
C3029	IBD	K00615: transketolase [EC:2.2.1.1]	12.0	proteomics
C3029	IBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	5.0	proteomics
C3029	IBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	3.0	proteomics
C3029	IBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	0.0	proteomics
C3029	IBD	IGHG1	571110.0	transcriptomics
C3029	IBD	PIGR	588124.0	transcriptomics
C3029	IBD	IGHA1	1249830.0	transcriptomics
C3029	IBD	IGHM	277842.0	transcriptomics
C3029	IBD	REG1A	320785.0	transcriptomics
C3029	IBD	IGHA2	737018.0	transcriptomics
C3029	IBD	IGJ	1074145.0	transcriptomics
C3029	IBD	OLFM4	545242.0	transcriptomics
C3029	IBD	CEACAM5	508606.0	transcriptomics
C3029	IBD	REG1B	38628.0	transcriptomics
C3029	IBD	ITLN1	189284.0	transcriptomics
C3029	IBD	B2M	1030980.0	transcriptomics
C3029	IBD	IGKV3-20	354763.0	transcriptomics
C3029	IBD	MMP1	51643.0	transcriptomics
C3029	IBD	CLCA1	638088.0	transcriptomics
C3029	IBD	COL3A1	252538.0	transcriptomics
C3029	IBD	ALDOB	590493.0	transcriptomics
C3029	IBD	hsa-mir-6723	38053.0	transcriptomics
C3029	IBD	IGKV3-11	158924.0	transcriptomics
C3029	IBD	AGR2	507577.0	transcriptomics
C3029	IBD	LCN2	64699.0	transcriptomics
C3029	IBD	MMP3	51685.0	transcriptomics
C3029	IBD	SLC26A3	176668.0	transcriptomics
C3029	IBD	IGHV3-23	148501.0	transcriptomics
C3029	IBD	EEF1A1	1117978.0	transcriptomics
C3029	IBD	PWY-6737: starch degradation V	0.1476913	metagenomics
C3029	IBD	PPGPPMET-PWY: ppGpp biosynthesis	0.00029705177	metagenomics
C3029	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	4.88977e-05	metagenomics
C3029	IBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.14081691	metagenomics
C3029	IBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.1377148	metagenomics
C3029	IBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.1377148	metagenomics
C3029	IBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.08117265	metagenomics
C3029	IBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.014003255999999999	metagenomics
C3029	IBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.07631562	metagenomics
C3029	IBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.06804013	metagenomics
C3029	IBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.0	metagenomics
C3029	IBD	PWY-6609: adenine and adenosine salvage III	0.09288362	metagenomics
C3029	IBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.0	metagenomics
C3029	IBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.0	metagenomics
C3029	IBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.0	metagenomics
